User-ID,Book-Rating,Book-Title
11676,4,A Pinch of Snuff
56959,10,A Pinch of Snuff
100906,8,A Pinch of Snuff
11676,10,Remembrance
13552,7,Remembrance
68555,5,Remembrance
104636,8,Remembrance
114368,10,Remembrance
11676,8,Roots
55490,8,Roots
270713,10,Roots
11676,2,Savage Grace
11676,9,Secrets
13552,6,Secrets
68555,5,Secrets
104636,10,Secrets
107784,5,Secrets
114368,5,Secrets
11676,9,Season of Passion
104636,9,Season of Passion
114368,5,Season of Passion
156467,10,Season of Passion
11676,8,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death
55490,10,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death
60244,8,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death
75591,8,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death
76499,10,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death
177432,9,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death
235105,8,Slaughterhouse Five or the Children's Crusade: A Duty Dance With Death
11676,6,The Taming
11676,8,Thurston House
13552,8,Thurston House
68555,5,Thurston House
104636,8,Thurston House
114368,10,Thurston House
156467,10,Thurston House
200226,5,Thurston House
11676,6,To Love Again
16795,7,To Love Again
68555,5,To Love Again
104636,8,To Love Again
114368,5,To Love Again
11676,8,Triplets
11676,8,Wanderlust
16795,7,Wanderlust
104636,8,Wanderlust
114368,5,Wanderlust
147847,5,Wanderlust
11676,7,Wildflower
11676,10,Welcome to the Monkey House
11676,8,Where Are the Children
31826,10,Where Are the Children
88733,9,Where Are the Children
11676,9,Fine Things
13552,6,Fine Things
16795,8,Fine Things
25981,5,Fine Things
68555,5,Fine Things
104636,8,Fine Things
114368,5,Fine Things
216683,6,Fine Things
11676,4,Weep No More My Lady
23872,8,Weep No More My Lady
31826,10,Weep No More My Lady
104636,9,Weep No More My Lady
107784,5,Weep No More My Lady
190925,7,Weep No More My Lady
11676,8,Five Bells and Bladebone
60707,8,Five Bells and Bladebone
129074,8,Five Bells and Bladebone
11676,8,Passion's Captive
11676,8,Kaleidoscope
13552,8,Kaleidoscope
68555,7,Kaleidoscope
104636,9,Kaleidoscope
114368,10,Kaleidoscope
216683,6,Kaleidoscope
225087,6,Kaleidoscope
11676,7,Tapestry
25981,5,Tapestry
11676,6,Anguished English: An Anthology of Accidental Assaults Upon Our Language
31556,8,Anguished English: An Anthology of Accidental Assaults Upon Our Language
93047,8,Anguished English: An Anthology of Accidental Assaults Upon Our Language
264321,5,Anguished English: An Anthology of Accidental Assaults Upon Our Language
11676,7,Zoya
13552,10,Zoya
51883,5,Zoya
104636,8,Zoya
156150,8,Zoya
217740,9,Zoya
11676,10,Dear Bruce Springsteen
11676,6,Blood Shot (V.I. Warshawski Novels (Paperback))
78973,7,Blood Shot (V.I. Warshawski Novels (Paperback))
171118,4,Blood Shot (V.I. Warshawski Novels (Paperback))
11676,5,Perfect Victim
110973,8,Perfect Victim
235105,6,Perfect Victim
11676,10,Illusions: The Adventures of a Reluctant Messiah
55490,5,Illusions: The Adventures of a Reluctant Messiah
101851,3,Illusions: The Adventures of a Reluctant Messiah
153662,10,Illusions: The Adventures of a Reluctant Messiah
156150,8,Illusions: The Adventures of a Reluctant Messiah
11676,8,A Woman of Independent Means
11676,6,Star
13552,7,Star
25981,5,Star
78973,7,Star
104636,10,Star
114368,5,Star
216683,7,Star
11676,8,Sweetwater Seduction
153662,9,Sweetwater Seduction
11676,5,Mark Twain Murders (Beth Austin Mysteries)
60707,8,Mark Twain Murders (Beth Austin Mysteries)
11676,7,Black Sunday
11676,6,Confession of Joe Cullen
11676,10,Spying for America: The Hidden History of U.S. Intelligence
11676,7,Daddy
25981,5,Daddy
104636,8,Daddy
114368,5,Daddy
11676,7,Silver Wedding
112001,9,Silver Wedding
230522,7,Silver Wedding
11676,8,An Acceptable Time
93047,6,An Acceptable Time
171118,7,An Acceptable Time
11676,8,Maggy's Child
11676,8,Burn Marks (V.I. Warshawski Novels (Paperback))
78973,7,Burn Marks (V.I. Warshawski Novels (Paperback))
156269,8,Burn Marks (V.I. Warshawski Novels (Paperback))
158295,6,Burn Marks (V.I. Warshawski Novels (Paperback))
11676,8,The Evening News
171118,5,The Evening News
11676,10,The Black Rose
11676,10,Message from Nam
13552,9,Message from Nam
25981,5,Message from Nam
104636,9,Message from Nam
114368,10,Message from Nam
225087,5,Message from Nam
11676,8,Get Shorty
172742,4,Get Shorty
11676,6,The Vig
16795,9,Circle of Friends
36606,5,Circle of Friends
88677,7,Circle of Friends
100906,7,Circle of Friends
112001,9,Circle of Friends
23902,5,The Firm
35859,10,The Firm
37950,6,The Firm
87141,8,The Firm
88733,7,The Firm
94853,8,The Firm
104636,10,The Firm
107784,8,The Firm
140358,5,The Firm
147847,5,The Firm
156467,10,The Firm
158295,6,The Firm
234828,9,The Firm
11676,7,Heartbeat
51883,5,Heartbeat
104636,10,Heartbeat
11676,3,London Transports
160541,8,London Transports
265115,7,London Transports
11676,8,The Lilac Bus: Stories
269566,7,The Lilac Bus: Stories
11676,8,The Copper Beech
112001,9,The Copper Beech
16634,7,The Client
16795,5,The Client
87141,8,The Client
104636,9,The Client
135149,8,The Client
153662,10,The Client
156467,10,The Client
197659,9,The Client
225087,5,The Client
234828,9,The Client
265115,7,The Client
11676,1,Guardian Angel
35859,7,Guardian Angel
78973,7,Guardian Angel
156269,9,Guardian Angel
11676,10,Mixed Blessings
16795,5,Mixed Blessings
78973,7,Mixed Blessings
104636,9,Mixed Blessings
105517,1,Mixed Blessings
114368,10,Mixed Blessings
11676,10,Going After Cacciato
11676,5,Prime Suspect
11676,8,Dragonfly in Amber
23902,5,Dragonfly in Amber
37950,10,Dragonfly in Amber
68555,5,Dragonfly in Amber
156150,9,Dragonfly in Amber
168245,10,Dragonfly in Amber
189835,5,Dragonfly in Amber
11676,8,The Bohemian Connection: A Mystery
11676,10,Walking After Midnight
123883,5,Walking After Midnight
11676,8,Hunter's Moon
11676,6,The 27-Ingredient Chili Con Carne Murders (Eugenia Potter Mysteries)
11676,4,Whispers
11676,8,Daybreak
23872,5,Daybreak
189835,6,Daybreak
234828,6,Daybreak
11676,7,The Carousel
158295,5,The Carousel
11676,6,Enticed
78553,9,Enticed
182085,10,Enticed
11676,3,Tunnel Vision (V.I. Warshawski Novels (Paperback))
88733,8,Tunnel Vision (V.I. Warshawski Novels (Paperback))
156269,9,Tunnel Vision (V.I. Warshawski Novels (Paperback))
11676,10,"Toxic Love: The Chilling True Story of Twisted Passion in the \Murder by Cancer\"" Case"""
11676,1,Wormwood: A Collection of Short Stories
11676,8,The Wood Beyond (Dalziel and Pascoe Mysteries (Paperback))
100906,10,The Wood Beyond (Dalziel and Pascoe Mysteries (Paperback))
129074,9,The Wood Beyond (Dalziel and Pascoe Mysteries (Paperback))
11676,8,The Magic Bullet
11676,7,Smilla's Sense of Snow
11676,5,Windy City Blues (V.I. Warshawski Novels (Paperback))
135149,7,Windy City Blues (V.I. Warshawski Novels (Paperback))
11676,7,Blue Skin of the Sea: A Novel in Stories
11676,7,The Giver (21st Century Reference)
23872,9,The Giver (21st Century Reference)
36606,10,The Giver (21st Century Reference)
56447,8,The Giver (21st Century Reference)
60244,9,The Giver (21st Century Reference)
95359,9,The Giver (21st Century Reference)
104636,10,The Giver (21st Century Reference)
162052,10,The Giver (21st Century Reference)
189835,5,The Giver (21st Century Reference)
230522,9,The Giver (21st Century Reference)
249894,8,The Giver (21st Century Reference)
269566,8,The Giver (21st Century Reference)
11676,10,Driver's Ed
11676,6,The Face on the Milk Carton
95359,9,The Face on the Milk Carton
11676,6,Invasion of Privacy
25981,5,Invasion of Privacy
158295,8,Invasion of Privacy
95359,8,One True Thing
110934,9,One True Thing
11676,7,The Glass Lake
110973,8,The Glass Lake
112001,10,The Glass Lake
128835,9,The Glass Lake
11676,9,Simisola
78973,7,Simisola
125774,9,Simisola
11676,2,"Personal Agendas (Babylon 5, Book 8)"
11676,5,Lord of the Vampires: The Diaries of the Family Dracul (Diaries of the Family Darcul)
11676,7,The Loop
135149,7,The Loop
168245,9,The Loop
230522,6,The Loop
234828,8,The Loop
11676,10,Total Recall: A V.I. Warshawski Novel
25409,9,Total Recall: A V.I. Warshawski Novel
110934,6,Total Recall: A V.I. Warshawski Novel
11676,6,Mirror Image
11676,10,The Ranch
13552,7,The Ranch
68555,5,The Ranch
104636,10,The Ranch
217740,6,The Ranch
11676,9,Special Delivery: A Novel
13552,6,Special Delivery: A Novel
16795,6,Special Delivery: A Novel
23872,5,Special Delivery: A Novel
104636,8,Special Delivery: A Novel
217740,5,Special Delivery: A Novel
11676,10,Irresistible Forces
104636,9,Irresistible Forces
11676,8,The Plague Tales
11676,10,Numbered Account
11676,6,The Klone and I: A High-Tech Love Story
104636,4,The Klone and I: A High-Tech Love Story
11676,8,Acts of Malice
25981,5,Acts of Malice
36606,8,Acts of Malice
147847,8,Acts of Malice
225763,5,Acts of Malice
11676,9,Move to Strike
25981,5,Move to Strike
56959,5,Move to Strike
158295,8,Move to Strike
11676,6,One Night for Love
153662,9,One Night for Love
11676,7,Black and Blue
16795,5,Black and Blue
110973,7,Black and Blue
156150,6,Black and Blue
261829,7,Black and Blue
270713,7,Black and Blue
11676,4,Wicked Angel
11676,7,Summer Sisters
16795,9,Summer Sisters
95359,6,Summer Sisters
104636,10,Summer Sisters
114368,5,Summer Sisters
135149,9,Summer Sisters
156150,7,Summer Sisters
156467,10,Summer Sisters
157247,7,Summer Sisters
162639,8,Summer Sisters
11676,8,Freedomland
75591,6,Freedomland
95359,7,Freedomland
11676,5,What Janie Found
11676,8,One Thousand Paper Cranes: The Story of Sadako and the Children's Peace Statue
11676,10,Holes (Readers Circle)
46398,8,Holes (Readers Circle)
60244,9,Holes (Readers Circle)
11676,10,Chinese Cinderella: The True Story of an Unwanted Daughter (Laurel-Leaf Books)
189835,7,Chinese Cinderella: The True Story of an Unwanted Daughter (Laurel-Leaf Books)
11676,7,The Heir Hunter
11676,8,The Texan
252695,7,The Texan
258185,8,The Texan
11676,8,The Loner
98391,8,The Loner
182085,10,The Loner
258185,8,The Loner
11676,8,A Sudden Change of Heart
234828,8,A Sudden Change of Heart
11676,6,Where You Belong
60244,7,Tara Road
135149,10,Tara Road
240144,9,Tara Road
11676,9,Writ of Execution
25981,5,Writ of Execution
38273,9,Writ of Execution
114988,4,Writ of Execution
11676,5,Unfit to Practice
25981,5,The Kiss
11676,9,Answered Prayers
190925,7,Answered Prayers
11676,5,Gone for Good
25409,9,Gone for Good
162639,9,Gone for Good
182085,10,Gone for Good
11676,4,Sunset in St. Tropez
25981,5,Sunset in St. Tropez
11676,9,The Cottage
25981,5,The Cottage
11676,9,Leap of Faith
16795,7,Leap of Faith
68555,7,Journey
23902,6,A Painted House
38273,5,A Painted House
39467,6,A Painted House
68555,4,A Painted House
112001,9,A Painted House
135149,8,A Painted House
156467,10,A Painted House
216683,8,A Painted House
11676,8,The Program
11676,10,The Dark Highlander
98391,9,The Dark Highlander
101209,8,The Dark Highlander
168245,7,The Dark Highlander
11676,10,"The Golden Compass (His Dark Materials, Book 1)"
11676,5,The Hope Valley Hubcap King
11676,8,"Emperor: The Gates of Rome (Emperor Series, Vol 1)"
11676,6,Taken
197659,8,Taken
11676,3,The Collector
11676,9,I Heard the Owl Call My Name
11676,8,Camp Ghost-Away (Pee Wee Scouts (Paperback))
11676,5,Betsy's Busy Summer
11676,10,Fudge-A-Mania
11676,10,The Black Cauldron (Chronicles of Prydain (Paperback))
60707,8,The Black Cauldron (Chronicles of Prydain (Paperback))
101851,10,The Black Cauldron (Chronicles of Prydain (Paperback))
189835,5,The Black Cauldron (Chronicles of Prydain (Paperback))
11676,10,Shiloh (Yearling Newbery)
56959,10,Shiloh (Yearling Newbery)
60244,8,Shiloh (Yearling Newbery)
76499,7,Shiloh (Yearling Newbery)
11676,10,The River
11676,7,Paddington at Work
11676,4,Missing May (Yearling Newbery)
11676,8,Chester Cricket's New Home
11676,7,Nate the Great Saves the King of Sweden (Nate the Great (Paper))
11676,10,Sammy Keyes and the Hollywood Mummy
11676,9,Freckle Juice
23768,8,Freckle Juice
11676,6,Iggie's House
185233,5,Iggie's House
11676,6,Johnny Tremain (Yearling Newbery)
11676,5,The Mouse and the Motorcycle
11676,10,Ribsy
95359,9,Ribsy
11676,10,Sadako and the Thousand Paper Cranes
11676,10,The Secret at the Polk Street School (Kids of the Polk Street School)
11676,6,Taking Care of Terrific
11676,8,"Then Again, Maybe I Won't"
114368,5,"Then Again, Maybe I Won't"
189835,5,"Then Again, Maybe I Won't"
11676,10,Nitpicker's Guide for Deep Space Nine Trekkers
56399,8,Nitpicker's Guide for Deep Space Nine Trekkers
11676,10,RIBSY
11676,7,Are You in the House Alone? (Laurel-Leaf Mystery)
95359,10,Are You in the House Alone? (Laurel-Leaf Mystery)
11676,8,Black Pearl
11676,6,From the Mixed Up Files of Mrs. Basil E. Frankweiler (Laurel Leaf Books)
75591,10,From the Mixed Up Files of Mrs. Basil E. Frankweiler (Laurel Leaf Books)
95359,9,From the Mixed Up Files of Mrs. Basil E. Frankweiler (Laurel Leaf Books)
128835,6,From the Mixed Up Files of Mrs. Basil E. Frankweiler (Laurel Leaf Books)
11676,10,It's Not the End of the World
114368,5,It's Not the End of the World
11676,8,The Chocolate War (Laurel Leaf Books)
11676,10,The Outsiders
182085,10,The Outsiders
216683,8,The Outsiders
93047,9,The Secret Garden
230522,10,The Secret Garden
114368,5,Tiger Eyes
11676,5,"Talisman of Death (Fighting Fantasy, No 11)"
11676,7,A Wind in the Door (Laurel Leaf Books)
55490,10,A Wind in the Door (Laurel Leaf Books)
88733,10,A Wind in the Door (Laurel Leaf Books)
171118,8,A Wind in the Door (Laurel Leaf Books)
11676,9,The Witch of Blackbird Pond (Laurel Leaf Books)
31556,8,The Witch of Blackbird Pond (Laurel Leaf Books)
56447,6,The Witch of Blackbird Pond (Laurel Leaf Books)
135149,9,The Witch of Blackbird Pond (Laurel Leaf Books)
179978,7,The Witch of Blackbird Pond (Laurel Leaf Books)
11676,5,Zia
11676,7,The Asimov Chronicles: Fifty Years of Isaac Asimov! (Asimov Chronicles)
11676,6,Deerskin
125774,8,Deerskin
11676,7,The Engines of God
177458,8,The Engines of God
11676,7,"The Bellmaker (Redwall, Book 7)"
245827,10,"The Bellmaker (Redwall, Book 7)"
11676,8,Clouds End
11676,5,"A Breach in the Watershed (Watershed Trilogy, Book 1)"
11676,8,Starplex
177458,8,Starplex
11676,6,The Anubis Gates
81560,9,The Anubis Gates
204864,10,The Anubis Gates
11676,9,Killing Dance (Anita Blake Vampire Hunter (Paperback))
16634,8,Killing Dance (Anita Blake Vampire Hunter (Paperback))
23872,8,Killing Dance (Anita Blake Vampire Hunter (Paperback))
35859,8,Killing Dance (Anita Blake Vampire Hunter (Paperback))
171118,8,Killing Dance (Anita Blake Vampire Hunter (Paperback))
235105,8,Killing Dance (Anita Blake Vampire Hunter (Paperback))
11676,8,"The Pearls of Lutra (Redwall, Book 9)"
11676,7,Illegal Alien
11676,7,"Mariel of Redwall (Redwall, Book 4)"
38023,8,"Mariel of Redwall (Redwall, Book 4)"
11676,7,St. Patrick's Gargoyle
11676,8,The Terrorists of Irustan
11676,5,Out of Time
261829,6,Out of Time
11676,10,"The Legend of Luke (Redwall, Book 12)"
11676,8,Summers at Castle Auburn
98391,9,Summers at Castle Auburn
11676,5,"Heart of Stone (Astrologer, No 1)"
11676,7,The Glass Harmonica
11676,7,Ship of Fools
11676,2,The Book of Taltos
11676,3,Castaways of the Flying Dutchman
140358,5,Castaways of the Flying Dutchman
11676,8,Living Dead in Dallas (Southern Vampire Mysteries)
89602,8,Living Dead in Dallas (Southern Vampire Mysteries)
98391,9,Living Dead in Dallas (Southern Vampire Mysteries)
235105,8,Living Dead in Dallas (Southern Vampire Mysteries)
274061,9,Living Dead in Dallas (Southern Vampire Mysteries)
11676,10,Chindi
177458,8,Chindi
11676,8,Omega
98391,10,Omega
11676,4,Berserker's Planet
11676,10,"Dune Messiah (Dune Chronicles, Book 2)"
35859,10,"Dune Messiah (Dune Chronicles, Book 2)"
101851,10,"Dune Messiah (Dune Chronicles, Book 2)"
177432,8,"Dune Messiah (Dune Chronicles, Book 2)"
11676,7,Expanded Universe
11676,5,Face of Chaos Thieves World #5
11676,9,Have You Seen My Son
11676,9,Isle of the Dead
11676,3,Labyrinth of Night: A Novel of Mars
11676,9,Ladyfingers
11676,8,Neuromancer (Remembering Tomorrow)
177432,8,Neuromancer (Remembering Tomorrow)
11676,1,Norby Chronicles
11676,4,The Once and Future King
76499,10,The Once and Future King
107951,10,The Once and Future King
128835,10,The Once and Future King
174304,7,The Once and Future King
11676,6,Robot Adept (Apprentice Adept (Paperback))
257204,10,Robot Adept (Apprentice Adept (Paperback))
11676,8,Stranger in a Strange Land (Remembering Tomorrow)
25409,8,Stranger in a Strange Land (Remembering Tomorrow)
37950,7,Stranger in a Strange Land (Remembering Tomorrow)
56399,10,Stranger in a Strange Land (Remembering Tomorrow)
100906,9,Stranger in a Strange Land (Remembering Tomorrow)
171118,8,Stranger in a Strange Land (Remembering Tomorrow)
177432,8,Stranger in a Strange Land (Remembering Tomorrow)
197659,9,Stranger in a Strange Land (Remembering Tomorrow)
230522,9,Stranger in a Strange Land (Remembering Tomorrow)
234828,8,Stranger in a Strange Land (Remembering Tomorrow)
248718,9,Stranger in a Strange Land (Remembering Tomorrow)
11676,5,Virtual Mode (Mode (Paperback))
177432,7,Virtual Mode (Mode (Paperback))
11676,8,Wizard of the Pigeons
11676,4,Life Before Man
94347,8,Life Before Man
11676,7,Rough Cider
11676,5,Mistletoe Mysteries
11676,8,"The Beans of Egypt, Maine"
11676,6,Thy Brother's Wife
11676,9,Daughters of the Shining City
11676,8,Fletch and the Man Who
11676,7,Skull Beneath the Skin
129074,8,Skull Beneath the Skin
11676,6,Name of the Rose-Nla
95359,7,Name of the Rose-Nla
197659,7,Name of the Rose-Nla
204864,10,Name of the Rose-Nla
234828,9,Name of the Rose-Nla
235105,9,Name of the Rose-Nla
11676,6,"The Mad Book of Horror Stories, Yecchy Creatures, and Other Neat Stuff"
11676,10,The Viper Squad
11676,7,A Taste for Death
11676,4,John Carpenter's Starman: A Novel
11676,7,Nop's Trials
11676,7,Queenie
225087,8,Queenie
11676,7,Virgin and Martyr
51883,10,Virgin and Martyr
107784,5,Virgin and Martyr
11676,10,Stranger In the Mirror
11676,7,Lord of Dance
11676,7,Kathy S Loudermlk
197659,7,Kathy S Loudermlk
11676,5,Sugar Blues
11676,9,Color of Money
11676,6,Windmills of the Gods
88677,8,Windmills of the Gods
11676,9,Loving Kindness
11676,6,No More Fears
11676,8,Nothing Lasts Forever
107784,5,Nothing Lasts Forever
190925,7,Nothing Lasts Forever
11676,9,Rage of Angels
16795,7,Rage of Angels
177432,7,Rage of Angels
11676,6,The Sands of Time
13552,8,The Sands of Time
11676,8,Cathedral
11676,7,By the Rivers of Babylon
11676,6,Breath of Scandal
13552,9,Rage of Angels
11676,6,Death Beside the Sea
11676,8,The End of the Hunt
11676,6,The Burden of Proof
35859,7,The Burden of Proof
68555,7,The Burden of Proof
